CrossName,Gender,Birth.Date,Death.Date,Accidental,Notes
3B1,M,6/1/2014,8/12/2014,,
3B1,M,6/1/2014,8/12/2014,,
3B1,M,6/1/2014,8/12/2014,,
3E1,M,6/9/2014,8/12/2014,,
3E1,M,6/9/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
3D3,F,6/20/2014,8/12/2014,,
3D3,F,6/20/2014,8/12/2014,,
3D3,F,6/20/2014,8/12/2014,,
3D3,F,6/20/2014,8/12/2014,,
3D3,F,6/20/2014,8/12/2014,,
3D1,F,6/1/2014,8/12/2014,,
3D1,F,6/1/2014,8/12/2014,,
4B1,F,6/2/2014,8/12/2014,,
3D2,M,6/14/2014,8/12/2014,,
3A1,F,6/1/2014,8/12/2014,,
3E2,F,6/11/2014,8/12/2014,,
3E2,F,6/11/2014,8/12/2014,,
3E2,F,6/11/2014,8/12/2014,,
3E2,F,6/11/2014,8/12/2014,,
3E2,F,6/11/2014,8/12/2014,,
4B1,F,6/2/2014,8/12/2014,,
4B1,F,6/2/2014,8/12/2014,,
4B1,F,6/2/2014,8/12/2014,,
5AA1,F,6/9/2014,8/12/2014,,
4B1,F,6/2/2014,8/12/2014,,
3D3,F,6/10/2014,8/12/2014,,
3D3,F,6/10/2014,8/12/2014,,
3D3,F,6/10/2014,8/12/2014,,
3D3,F,6/10/2014,8/12/2014,,
3A1,F,5/27/2014,8/12/2014,,
3A1,F,5/27/2014,8/12/2014,,
3B1,M,6/1/2014,8/12/2014,,
3B1,M,6/1/2014,8/12/2014,,
3E1,F,6/9/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3A3,F,6/11/2014,8/12/2014,,
3A2,M,6/3/2014,8/12/2014,,
5AA1,M,6/9/2014,8/12/2014,,
3C4,M,6/11/2014,8/12/2014,,
3B2,F,6/8/2014,8/12/2014,,
3B2,F,6/8/2014,8/12/2014,,
3D1,F,6/1/2014,8/12/2014,,
3B2,F,6/8/2014,8/12/2014,,
3B2,F,6/8/2014,8/12/2014,,
3D1,F,6/1/2014,8/12/2014,,
3B2,F,6/3/2014,8/12/2014,,
3AA1,F,6/10/2014,8/12/2014,,
3AA1,F,6/10/2014,8/12/2014,,
3E1,F,6/9/2014,8/12/2014,,
3E1,F,6/9/2014,8/12/2014,,
5A1,F,5/27/2014,8/12/2014,,
5A1,F,5/27/2014,8/12/2014,,
3A1,M,5/27/2014,8/12/2014,,
3D2,M,6/10/2014,8/12/2014,,
3B2,M,6/2/2014,8/12/2014,,
3B2,M,6/2/2014,8/12/2014,,
3A2,F,6/3/2014,8/12/2014,,
3A2,F,6/3/2014,8/12/2014,,
3E1,F,6/9/2014,8/12/2014,,
3E2,M,6/11/2014,8/12/2014,,
3E2,M,6/11/2014,8/12/2014,,
5AAA1,M,6/10/2014,8/12/2014,,
3A2,M,6/3/2014,8/12/2014,,
5A1,F,6/2/2014,8/12/2014,,
5A1,F,6/2/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
3D3,M,6/10/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
5A1,M,6/2/2014,8/12/2014,,
3C3,M,6/10/2014,8/12/2014,,
3C3,M,6/10/2014,8/12/2014,,
3C3,M,6/10/2014,8/12/2014,,
3C3,M,6/10/2014,8/12/2014,,
3D2,F,6/10/2014,8/12/2014,,
3D2,F,6/10/2014,8/12/2014,,
3C4,M,6/11/2014,8/12/2014,,
3C4,M,6/11/2014,8/12/2014,,
3C2,M,6/7/2014,8/12/2014,,
3C2,M,6/7/2014,8/12/2014,,
3B2,F,6/3/2014,8/12/2014,,
3B2,F,6/3/2014,8/12/2014,,
3B2,F,6/3/2014,8/12/2014,,
5AA1,M,6/9/2014,8/12/2014,,
5AA1,M,6/9/2014,8/12/2014,,
5AAA2,F,6/24/2014,8/12/2014,,
5AAA2,M,6/22/2014,8/12/2014,,
5AAA2,M,6/22/2014,8/12/2014,,
3E1,M,6/14/2014,8/12/2014,,
3E1,M,6/14/2014,8/12/2014,,
3E1,M,6/14/2014,8/12/2014,,
1A1,M,6/25/2014,8/12/2014,,
4DDD1,F,6/29/2014,8/12/2014,,
3A3,M,6/16/2014,8/12/2014,,
4DDD1,M,6/29/2014,8/12/2014,,
4DDD1,M,6/29/2014,8/12/2014,,
3D3,M,6/20/2014,8/12/2014,,
3D3,M,6/20/2014,8/12/2014,,
3D3,M,6/20/2014,8/12/2014,,
3D3,M,6/20/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C3,F,6/14/2014,8/12/2014,,
3E1,F,6/14/2014,8/12/2014,,
3E1,F,6/14/2014,8/12/2014,,
3D4,M,6/24/2014,8/12/2014,,
3D4,M,6/24/2014,8/12/2014,,
3C5,M,6/22/2014,8/12/2014,,
3C5,F,6/22/2014,8/12/2014,,
3C5,F,6/22/2014,8/12/2014,,
1A1,F,6/24/2014,8/12/2014,,
5AA2,M,6/16/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3D4,M,6/21/2014,8/12/2014,,
3BB1,M,6/24/2014,8/12/2014,,
1A1,F,6/24/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3C4,F,6/11/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
3D4,F,6/21/2014,8/12/2014,,
5AA1,M,6/14/2014,8/12/2014,,
3C3,M,6/14/2014,8/12/2014,,
3C3,M,6/14/2014,8/12/2014,,
3C3,M,6/14/2014,8/12/2014,,
3C3,M,6/14/2014,8/12/2014,,
5AA1,F,6/14/2014,8/12/2014,,
3D4,F,6/27/2014,8/12/2014,,
2C1,M,7/5/2014,8/12/2014,,
4DD1,F,7/2/2014,8/12/2014,,
4D2,M,7/4/2014,8/12/2014,,
4D2,M,7/4/2014,8/12/2014,,
4D2,F,7/4/2014,8/12/2014,,
4D2,F,7/4/2014,8/12/2014,,
4D2,F,7/4/2014,8/12/2014,,
4EE1,M,7/5/2014,8/12/2014,,
1A1,M,6/29/2014,8/12/2014,,
3EE2,F,7/5/2014,8/12/2014,,
1AA1,F,6/28/2014,8/12/2014,,
4DD1,F,6/28/2014,8/12/2014,,
5AAA2,M,6/28/2014,8/12/2014,,
4BB2,F,6/29/2014,8/12/2014,,
4EEE1,M,6/29/2014,8/12/2014,,
4E1,M,6/29/2014,8/12/2014,,
4EE1,M,6/29/2014,8/12/2014,,
4D1,M,6/28/2014,8/12/2014,,
4DD1,F,6/28/2014,8/12/2014,,
4DD1,F,6/28/2014,8/12/2014,,
4D1,M,6/28/2014,8/12/2014,,
4EEE1,M,7/1/2014,8/12/2014,,
4EEE1,M,7/1/2014,8/12/2014,,
4DDD1,M,7/1/2014,8/12/2014,,
4DDD1,M,7/1/2014,8/12/2014,,
4DDD1,M,7/1/2014,8/12/2014,,
4D2,F,7/1/2014,8/12/2014,,
4EE1,M,7/1/2014,8/12/2014,,
2C1,F,7/1/2014,8/12/2014,,
4DDD1,M,7/1/2014,8/12/2014,,
4DDD1,M,7/1/2014,8/12/2014,,
2CC1,M,7/6/2014,8/12/2014,,
5C1,F,7/5/2014,8/12/2014,,
4EE1,M,7/6/2014,8/12/2014,,
2BB1,M,7/6/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
4DDD1,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4D1,F,7/2/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
5AAA3,F,7/5/2014,8/12/2014,,
4D2,M,7/4/2014,8/12/2014,,
5BB1,F,7/11/2014,8/12/2014,,
4EEE1,M,7/6/2014,8/12/2014,,
4DDD1,M,7/5/2014,8/12/2014,,
4DDD1,M,7/5/2014,8/12/2014,,
4DD1,F,7/2/2014,8/12/2014,,
2CCC1,M,7/6/2014,8/12/2014,,
2CC1,F,7/6/2014,8/12/2014,,
4DD2,M,7/5/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
3DDD1,F,7/6/2014,8/12/2014,,
3DDD1,F,7/6/2014,8/12/2014,,
4EE2,M,7/5/2014,8/12/2014,,
2CCC1,F,7/6/2014,8/12/2014,,
2CC1,M,7/6/2014,8/12/2014,,
2CC1,M,7/6/2014,8/12/2014,,
4EEE1,F,7/6/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
2C1,F,7/2/2014,8/12/2014,,
5C2,F,7/11/2014,8/12/2014,,
2B2,M,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,F,7/5/2014,8/12/2014,,
4DD2,M,7/5/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
2C2,F,7/7/2014,8/12/2014,,
4DDD1,M,6/29/2014,8/12/2014,,
4DDD1,M,6/29/2014,8/12/2014,,
4DDD1,M,6/29/2014,8/12/2014,,
2C1,F,7/5/2014,8/12/2014,,
4F1,M,7/24/2014,8/12/2014,,
5CC1,M,7/8/2014,8/12/2014,,
4HH4,F,8/1/2014,8/12/2014,,
5BB2,M,7/21/2014,8/12/2014,,
5BB2,M,7/14/2014,8/12/2014,,
4F1,M,7/24/2014,8/12/2014,,
4F1,M,7/23/2014,8/12/2014,,
4FF1,M,8/5/2014,8/12/2014,,
4FF1,M,8/7/2014,8/12/2014,,
3D5,F,6/29/2014,8/15/2014,,
3F4,F,6/24/2014,8/15/2014,,
3F4,F,6/24/2014,8/15/2014,,
3F4,F,6/24/2014,8/15/2014,,
3F4,F,6/24/2014,8/15/2014,,
3F4,F,6/24/2014,8/15/2014,,
4DDD1,M,6/29/2014,8/15/2014,,
3A1,M,6/1/2014,8/15/2014,,
3A1,M,6/1/2014,8/15/2014,,
3A1,M,6/1/2014,8/15/2014,,
3B2,M,6/8/2014,8/15/2014,,
3C4,F,6/11/2014,8/15/2014,,
3D3,F,6/10/2014,8/15/2014,,
3C4,M,6/11/2014,8/15/2014,,
3C4,F,6/11/2014,8/15/2014,,
4E1,M,6/26/2014,8/15/2014,,
4DDD1,F,6/29/2014,8/15/2014,,
3D1,F,6/1/2014,8/15/2014,,
3B2,F,6/8/2014,8/15/2014,,
3B2,F,6/8/2014,8/15/2014,,
5AA1,F,6/9/2014,8/15/2014,,
5AA1,F,6/9/2014,8/15/2014,,
5AA1,F,6/9/2014,8/15/2014,,
3A1,F,5/27/2014,8/15/2014,,
3E2,M,6/11/2014,8/15/2014,,
3E2,M,6/11/2014,8/15/2014,,
3E2,M,6/11/2014,8/15/2014,,
3E1,F,6/14/2014,8/15/2014,,
3E1,F,6/14/2014,8/15/2014,,
3A1,F,5/27/2014,8/15/2014,,
3A1,F,5/27/2014,8/15/2014,,
4B1,F,6/8/2014,8/15/2014,,
3A2,F,6/3/2014,8/15/2014,,
3E1,F,6/9/2014,8/15/2014,,
3A2,M,6/3/2014,8/15/2014,,
5AA1,M,6/9/2014,8/15/2014,,
5A1,F,5/27/2014,8/15/2014,,
5A1,F,6/2/2014,8/15/2014,,
3A2,M,6/3/2014,8/15/2014,,
3C4,M,6/21/2014,8/15/2014,,
3CC1,F,6/29/2014,8/15/2014,,
3E2,M,6/21/2014,8/15/2014,,
3D4,F,6/21/2014,8/15/2014,,
3D4,F,6/21/2014,8/15/2014,,
4EE1,M,6/29/2014,8/15/2014,,
3E3,M,6/23/2014,8/15/2014,,
5AAA1,M,6/17/2014,8/15/2014,,
5AAA3,F,6/29/2014,8/15/2014,,
4EE1,M,7/5/2014,8/15/2014,,
4EE1,M,7/5/2014,8/15/2014,,
4DD1,F,6/28/2014,8/15/2014,,
4DD1,F,6/28/2014,8/15/2014,,
4DD1,F,6/28/2014,8/15/2014,,
4EEE1,M,7/1/2014,8/15/2014,,
4D2,F,7/1/2014,8/15/2014,,
5C1,F,7/5/2014,8/15/2014,,
1A2,M,6/30/2014,8/15/2014,,
5AAA2,M,6/24/2014,8/15/2014,,
4BB2,M,7/1/2014,8/15/2014,,
5C1,M,7/5/2014,8/15/2014,,
4DD2,M,7/5/2014,8/15/2014,,
4D2,F,7/4/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,M,7/5/2014,8/15/2014,,
2C2,F,7/5/2014,8/15/2014,,
2C2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DD2,F,7/5/2014,8/15/2014,,
4DDD1,F,7/5/2014,8/15/2014,,
4EEE1,M,7/6/2014,8/15/2014,,
4EEE1,M,7/6/2014,8/15/2014,,
2C2,F,7/7/2014,8/15/2014,,
2C2,F,7/7/2014,8/15/2014,,
4EEE1,M,7/1/2014,8/18/2014,,
4EEE1,M,7/1/2014,8/18/2014,,
4EE1,M,7/5/2014,8/18/2014,,
4EE1,M,7/5/2014,8/18/2014,,
4BB2,F,7/1/2014,8/18/2014,,
4EE1,M,6/29/2014,8/18/2014,,
1A1,F,6/29/2014,8/18/2014,,
3E1,F,6/14/2014,8/18/2014,,
3E1,F,6/14/2014,8/18/2014,,
3A3,M,6/16/2014,8/18/2014,,
3E1,F,6/14/2014,8/18/2014,,
3E1,F,6/14/2014,8/18/2014,,
4D2,F,7/1/2014,8/18/2014,,
3CC1,F,6/29/2014,8/18/2014,,
4EEE1,M,6/29/2014,8/18/2014,,
3D4,M,6/27/2014,8/18/2014,,
5AAA1,F,6/17/2014,8/18/2014,,
3D4,M,6/21/2014,8/18/2014,,
5AA2,M,6/16/2014,8/18/2014,,
5A1,F,5/27/2014,8/18/2014,,
5A1,F,5/27/2014,8/18/2014,,
5A1,F,5/27/2014,8/18/2014,,
4BB1,M,6/22/2014,8/18/2014,,
3D4,F,6/21/2014,8/18/2014,,
4B1,F,6/8/2014,8/18/2014,,
3C4,F,6/21/2014,8/18/2014,,
4AAA1,F,6/22/2014,8/18/2014,,
3A1,F,5/27/2014,8/18/2014,,
3A1,F,5/27/2014,8/18/2014,,
5AA1,F,6/9/2014,8/18/2014,,
4B1,F,6/2/2014,8/18/2014,,
3A2,M,6/3/2014,8/18/2014,,
3A2,M,6/3/2014,8/18/2014,,
3A1,F,5/27/2014,8/18/2014,,
3A1,F,5/27/2014,8/18/2014,,
3E1,M,6/9/2014,8/18/2014,,
5AA1,F,6/9/2014,8/18/2014,,
3E2,F,6/11/2014,8/18/2014,,
4B1,M,6/8/2014,8/18/2014,,
3B2,F,6/8/2014,8/18/2014,,
3A1,F,6/1/2014,8/18/2014,,
3A3,M,6/11/2014,8/18/2014,,
3A2,F,6/3/2014,8/18/2014,,
3A2,F,6/3/2014,8/18/2014,,
3A2,F,6/3/2014,8/18/2014,,
3A2,F,6/3/2014,8/18/2014,,
3A2,F,6/8/2014,8/18/2014,,
3A1,M,6/1/2014,8/18/2014,,
3FF2,F,7/15/2014,8/19/2014,,
2CC1,F,7/6/2014,8/19/2014,,
4EE2,M,7/5/2014,8/19/2014,,
1AA2,F,7/5/2014,8/19/2014,,
3DD1,F,7/1/2014,8/19/2014,,
2C1,F,7/2/2014,8/19/2014,,
1AA1,M,7/6/2014,8/19/2014,,
3DD1,M,7/1/2014,8/19/2014,,
1A1,M,7/1/2014,8/19/2014,,
3EE2,M,7/5/2014,8/19/2014,,
2C2,F,7/5/2014,8/19/2014,,
3D5,F,7/4/2014,8/19/2014,,
2C2,F,7/7/2014,8/19/2014,,
2CC1,F,7/6/2014,8/19/2014,,
4DDD1,M,7/5/2014,8/19/2014,,
5BB3,F,7/21/2014,8/19/2014,,
4DD2,F,7/5/2014,8/19/2014,,
4DDD1,M,7/1/2014,8/19/2014,,
3AAA1,M,7/1/2014,8/19/2014,,
5C1,F,7/5/2014,8/19/2014,,
4DD1,F,7/2/2014,8/19/2014,,
2C1,M,7/5/2014,8/19/2014,,
5C2,M,7/11/2014,8/19/2014,,
5C2,M,7/11/2014,8/19/2014,,
2CCC1,F,7/6/2014,8/19/2014,,
4EE1,M,7/1/2014,8/19/2014,,
4EE1,M,7/1/2014,8/19/2014,,
4EEE1,M,7/6/2014,8/19/2014,,
4EEE1,M,7/6/2014,8/19/2014,,
4DD2,F,7/5/2014,8/19/2014,,
3DDD1,F,7/6/2014,8/19/2014,,
3DDD1,F,7/6/2014,8/19/2014,,
2CCC1,M,7/6/2014,8/19/2014,,
2CCC1,M,7/6/2014,8/19/2014,,
2CCC1,F,7/6/2014,8/19/2014,,
2CCC1,F,7/6/2014,8/19/2014,,
3DD1,F,7/6/2014,8/19/2014,,
4DD2,M,7/5/2014,8/19/2014,,
4AAA1,F,6/10/2014,8/21/2014,,
3A2,F,6/3/2014,8/21/2014,,
3A4,M,6/22/2014,8/21/2014,,
3B4,M,6/12/2014,8/21/2014,,
3B4,M,6/12/2014,8/21/2014,,
3B4,M,6/12/2014,8/21/2014,,
3AA1,M,6/20/2014,8/21/2014,,
4BB1,F,6/22/2014,8/21/2014,,
3E1,F,6/9/2014,8/21/2014,,
3E1,F,6/9/2014,8/21/2014,,
5A1,M,6/2/2014,8/21/2014,,
3A1,M,6/1/2014,8/21/2014,,
3BB1,F,6/24/2014,8/21/2014,,
4BB2,F,6/29/2014,8/21/2014,,
5AA1,F,6/10/2014,8/21/2014,,
4B1,F,6/2/2014,8/21/2014,,
5A1,F,5/27/2014,8/21/2014,,
3A3,F,6/11/2014,8/21/2014,,
3A3,F,6/11/2014,8/21/2014,,
4B1,F,6/2/2014,8/21/2014,,
4B1,F,6/8/2014,8/21/2014,,
3A1,F,5/27/2014,8/21/2014,,
3A1,F,5/27/2014,8/21/2014,,
3A2,M,6/3/2014,8/21/2014,,
3A2,M,6/3/2014,8/21/2014,,
4DDD1,F,6/29/2014,8/21/2014,,
4DDD1,F,6/29/2014,8/21/2014,,
5AAA2,F,6/28/2014,8/21/2014,,
3B4,F,6/12/2014,8/21/2014,,
3B4,F,6/12/2014,8/21/2014,,
3B4,F,6/12/2014,8/21/2014,,
3B4,F,6/12/2014,8/21/2014,,
4EE1,M,6/29/2014,8/21/2014,,
4B1,F,6/2/2014,8/21/2014,,
4B1,F,6/2/2014,8/21/2014,,
3B2,M,6/8/2014,8/21/2014,,
3D2,M,6/10/2014,8/21/2014,,
4B1,M,6/2/2014,8/21/2014,,
5AA1,F,6/9/2014,8/21/2014,,
3E1,M,6/9/2014,8/21/2014,,
3A3,F,6/16/2014,8/21/2014,,
5A1,F,6/2/2014,8/21/2014,,
3B1,M,6/1/2014,8/21/2014,,
3A3,M,6/11/2014,8/21/2014,,
3A3,M,6/11/2014,8/21/2014,,
3A3,M,6/11/2014,8/21/2014,,
3E2,M,6/11/2014,8/21/2014,,
3DD1,M,7/6/2014,8/22/2014,,
3DD1,M,7/6/2014,8/22/2014,,
4EE2,F,7/5/2014,8/22/2014,,
4EE2,F,7/5/2014,8/22/2014,,
3DDD1,M,7/6/2014,8/22/2014,,
3DDD1,M,7/6/2014,8/22/2014,,
3DDD1,M,7/6/2014,8/22/2014,,
4F2,M,7/31/2014,8/22/2014,,
1A2,M,6/30/2014,8/22/2014,,
3D6,M,7/6/2014,8/22/2014,,
3D6,M,7/6/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
5B5,F,7/27/2014,8/22/2014,,
4AAA2,F,6/29/2014,8/22/2014,,
4EEE1,M,7/6/2014,8/22/2014,,
3AAA1,M,7/5/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3DDD1,F,7/6/2014,8/22/2014,,
3CC1,F,7/2/2014,8/22/2014,,
4EE2,M,7/5/2014,8/22/2014,,
4EE2,M,7/5/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
3CC1,F,6/29/2014,8/22/2014,,
4EE2,M,7/5/2014,8/22/2014,,
5BB1,F,7/14/2014,8/22/2014,,
4EEE1,M,7/29/2014,8/22/2014,,
3CC2,M,7/14/2014,8/22/2014,,
3CC2,M,7/14/2014,8/22/2014,,
4EE1,M,7/1/2014,8/22/2014,,
4BB2,F,7/1/2014,8/22/2014,,
2C1,F,7/8/2014,8/22/2014,,
3DD1,M,7/1/2014,8/22/2014,,
3DD1,M,7/1/2014,8/22/2014,,
2AA2,M,7/9/2014,8/22/2014,,
3DD1,M,7/1/2014,8/22/2014,,
3DD1,M,7/1/2014,8/22/2014,,
5C1,F,7/5/2014,8/22/2014,,
3C5,M,6/28/2014,8/22/2014,,
4AAA2,F,6/29/2014,8/22/2014,,
2B1,M,6/29/2014,8/22/2014,,
3D5,F,6/29/2014,8/22/2014,,
3D5,F,6/29/2014,8/22/2014,,
3D5,F,6/29/2014,8/22/2014,,
3BB1,M,6/28/2014,8/22/2014,,
4F1,F,7/24/2014,8/22/2014,,
4F1,F,7/27/2014,8/22/2014,,
4EE1,M,7/1/2014,8/22/2014,,
4EE1,M,7/1/2014,8/22/2014,,
4EEE1,M,7/6/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
3DD1,F,7/1/2014,8/22/2014,,
4EEE1,M,6/29/2014,8/22/2014,,
3CC1,M,6/29/2014,8/22/2014,,
3CC1,M,6/29/2014,8/22/2014,,
3D5,M,6/29/2014,8/22/2014,,
4EEE1,M,6/29/2014,8/22/2014,,
4EE1M,M,7/5/2014,8/22/2014,,
4EE1,M,7/5/2014,8/22/2014,,
4DD1,M,6/28/2014,8/22/2014,,
2AAA1,M,7/5/2014,8/26/2014,,
2CCC1,M,6/6/2014,8/26/2014,,
5AAA2,M,6/24/2014,8/26/2014,,
5AAA2,M,6/24/2014,8/26/2014,,
5CC2,M,7/10/2014,8/26/2014,,
5CC2,M,7/10/2014,8/26/2014,,
3BB1,M,6/25/2014,8/26/2014,,
3BB1,M,6/25/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
3DD1,M,7/1/2014,8/26/2014,,
4BB1,M,6/24/2014,8/26/2014,,
2AA1,M,7/1/2014,8/26/2014,,
3E3,M,6/29/2014,8/26/2014,,
3E3,M,6/29/2014,8/26/2014,,
3CC1,M,6/29/2014,8/26/2014,,
3CC1,M,6/29/2014,8/26/2014,,
4EEE1,M,6/29/2014,8/26/2014,,
4EEE1,M,7/1/2014,8/26/2014,,
3CC1,F,6/29/2014,8/26/2014,,
3CC1,F,6/29/2014,8/26/2014,,
3CC1,F,6/29/2014,8/26/2014,,
3DD1,F,7/1/2014,8/26/2014,,
3DD1,F,7/1/2014,8/26/2014,,
3DD1,F,7/1/2014,8/26/2014,,
3DD1,F,7/1/2014,8/26/2014,,
3E4,F,6/29/2014,8/26/2014,,
3BBB1,M,6/30/2014,8/26/2014,,
3BBB1,M,6/30/2014,8/26/2014,,
3AA3,F,6/29/2014,8/26/2014,,
3BB2,M,7/1/2014,8/26/2014,,
5AA4,F,7/1/2014,8/26/2014,,
4E1,M,7/1/2014,8/26/2014,,
4BB2,M,7/1/2014,8/26/2014,,
4BB2,M,7/1/2014,8/26/2014,,
1A2,M,6/30/2014,8/26/2014,,
3F3,F,6/26/2014,8/26/2014,,
3E4,M,6/29/2014,8/26/2014,,
3E4,M,6/29/2014,8/26/2014,,
3EE1,F,6/29/2014,8/26/2014,,
1AA1,F,6/28/2014,8/26/2014,,
1AA1,F,6/28/2014,8/26/2014,,
3BB1,F,6/30/2014,8/26/2014,,
3BB1,M,6/28/2014,8/26/2014,,
3BB1,M,6/28/2014,8/26/2014,,
4EE1,M,7/1/2014,8/26/2014,,
4EE1,M,7/1/2014,8/26/2014,,
4AAA2,F,6/29/2014,8/26/2014,,
3DDD1,M,7/6/2014,8/26/2014,,
3DDD1,M,7/6/2014,8/26/2014,,
3DDD1,M,7/6/2014,8/26/2014,,
3D6,M,7/6/2014,8/26/2014,,
3D6,M,7/6/2014,8/26/2014,,
4F1,F,7/27/2014,8/26/2014,,
5CC3,M,7/21/2014,8/26/2014,,
4FF1,F,8/2/2014,8/26/2014,,
3CC2,M,7/14/2014,8/26/2014,,
5AAA2,M,6/28/2014,8/26/2014,,
5AAA2,M,6/28/2014,8/26/2014,,
3AA1,M,6/10/2014,8/26/2014,,
4BB2,F,6/29/2014,8/26/2014,,
5AAA2,M,6/22/2014,8/26/2014,,
4B1,F,6/2/2014,8/26/2014,,
3A1,M,5/27/2014,8/26/2014,,
5A1,F,6/2/2014,8/26/2014,,
5A1,F,6/2/2014,8/26/2014,,
3D2,F,6/10/2014,8/26/2014,,
3C5,M,6/22/2014,8/26/2014,,
3C5,M,6/22/2014,8/26/2014,,
3C5,M,6/22/2014,8/26/2014,,
3B4,F,6/12/2014,8/26/2014,,
3B4,F,6/12/2014,8/26/2014,,
3B4,M,6/22/2014,8/26/2014,,
3A1,F,5/27/2014,8/26/2014,,
3D4,M,6/24/2014,8/26/2014,,
3C3,M,6/14/2014,8/26/2014,,
3D1,F,6/1/2014,8/26/2014,,
3A4,F,6/12/2014,8/26/2014,,
3E1,F,6/9/2014,8/26/2014,,
3AA1,F,6/10/2014,8/26/2014,,
4AA1,F,6/10/2014,8/26/2014,,
3A4,M,6/12/2014,8/26/2014,,
3A4,M,6/12/2014,8/26/2014,,
5AA1,M,6/9/2014,8/26/2014,,
3D1,F,6/1/2014,8/26/2014,,
3D1,F,6/1/2014,8/26/2014,,
3A1,F,5/27/2014,8/26/2014,,
3A1,F,5/27/2014,8/26/2014,,
3A1,F,5/27/2014,8/26/2014,,
3A1,F,5/27/2014,8/26/2014,,
5AAA1,F,6/21/2014,8/26/2014,,
